ShotID,Time,aX,aY,aZ,gX,gY,gZ
24,23,0.187,-0.524,-1.323,-417.908,316.040,-141.724
24,24,0.252,-0.915,-2.340,-1009.399,357.361,-269.714
24,25,-0.050,-2.379,-3.816,-1680.481,255.676,-425.720
24,26,-1.038,-4.000,-3.497,-1930.054,-52.490,-461.731
24,27,-0.518,-2.440,-1.257,-1124.207,-402.649,-239.868
24,28,-0.223,-1.172,-0.696,-155.151,-422.363,-65.674
24,29,-0.119,-0.612,-0.420,60.181,-231.384,49.500
24,30,-0.116,-0.069,-0.107,2.869,16.724,155.212
24,31,-0.115,0.239,0.056,58.228,264.709,200.562
24,32,-0.010,0.411,0.152,299.316,427.063,173.767
24,33,-0.028,0.178,-0.226,668.762,429.321,94.482
24,34,-0.175,-0.636,-1.276,985.901,285.034,24.658
24,35,-0.265,-1.383,-2.096,903.992,71.838,10.559
24,36,-0.254,-0.824,-1.215,341.003,-94.482,23.682
24,37,-0.178,-0.392,-0.641,-135.559,-133.362,2.441
24,38,-0.194,-0.569,-0.872,-333.801,-128.113,-47.913
24,39,-0.254,-0.736,-1.128,-496.460,-131.470,-92.346
24,40,-0.192,-0.594,-0.857,-670.105,-134.094,-126.160
24,41,-0.252,-0.616,-0.696,-632.141,-99.731,-174.316
24,42,-0.338,-0.731,-0.631,-458.374,-71.655,-174.011
24,43,-0.287,-0.744,-0.572,-240.845,-62.500,-95.520
24,44,-0.225,-0.749,-0.621,-12.390,-29.907,-1.953
24,45,-0.158,-0.673,-0.634,188.660,32.043,60.486
24,46,-0.125,-0.615,-0.657,324.036,90.454,90.637
24,47,-0.115,-0.718,-0.834,392.334,116.699,96.802
24,48,-0.113,-0.801,-1.000,379.028,108.215,87.158
24,49,-0.088,-0.736,-0.981,277.283,79.590,64.941
24,50,-0.066,-0.656,-0.914,136.047,44.800,27.100
24,51,-0.058,-0.531,-0.746,-4.761,14.038,-17.151
24,52,-0.085,-0.497,-0.666,-107.178,-3.479,-53.711
24,53,-0.099,-0.563,-0.702,-167.419,-12.939,-64.148
24,54,-0.079,-0.681,-0.780,-204.651,-18.799,-48.584
24,55,-0.053,-0.796,-0.834,-207.825,-20.142,-27.649
24,56,-0.037,-0.846,-0.823,-157.898,-20.874,-13.672
24,57,-0.027,-0.773,-0.722,-57.739,-18.799,-6.714
24,58,-0.038,-0.701,-0.662,64.148,-5.371,-1.770
24,59,-0.048,-0.686,-0.683,151.062,16.907,14.832
24,60,-0.049,-0.714,-0.751,167.236,41.321,42.542
24,61,-0.044,-0.733,-0.800,128.662,54.077,62.622
24,62,-0.047,-0.740,-0.817,79.346,46.265,59.387
24,63,-0.069,-0.725,-0.798,51.514,20.813,32.715
24,64,-0.109,-0.695,-0.756,40.222,-8.972,-0.549
24,65,-0.147,-0.682,-0.728,22.827,-27.466,-22.888
24,66,-0.166,-0.687,-0.716,-13.428,-28.625,-24.719
24,67,-0.164,-0.727,-0.736,-51.575,-18.677,-12.024
24,68,-0.153,-0.755,-0.740,-63.354,-10.132,0.061
24,69,-0.149,-0.752,-0.722,-27.954,-9.521,2.197
24,70,-0.159,-0.739,-0.706,38.391,-13.062,-2.502
24,71,-0.174,-0.736,-0.713,91.064,-13.733,-3.967
24,72,-0.182,-0.734,-0.722,95.947,-7.141,2.747
24,73,-0.179,-0.725,-0.720,63.354,3.113,12.390
24,74,-0.174,-0.723,-0.722,29.175,10.376,13.916
24,75,-0.172,-0.735,-0.735,16.296,9.155,3.662
24,76,-0.170,-0.735,-0.735,17.273,-0.854,-10.681
24,77,-0.164,-0.730,-0.724,14.038,-12.512,-20.691
24,78,-0.153,-0.728,-0.713,-0.854,-17.334,-21.851
24,79,-0.137,-0.735,-0.709,-19.104,-13.855,-16.357
24,80,-0.120,-0.741,-0.707,-25.818,-6.714,-10.071
24,81,-0.104,-0.746,-0.712,-14.282,-1.099,-6.409
24,82,-0.095,-0.751,-0.727,6.287,1.221,-4.211
24,83,-0.090,-0.752,-0.736,18.738,1.770,-1.587
24,84,-0.092,-0.740,-0.731,14.282,2.014,2.380
24,85,-0.096,-0.725,-0.724,2.563,3.418,5.859
24,86,-0.101,-0.722,-0.730,-7.080,4.517,6.653
24,87,-0.109,-0.723,-0.739,-13.794,3.845,4.761
24,88,-0.118,-0.724,-0.745,-20.020,1.343,2.625
24,89,-0.126,-0.721,-0.744,-26.489,-1.038,1.953
24,90,-0.131,-0.719,-0.743,-31.433,-1.648,3.479
24,91,-0.135,-0.713,-0.739,-32.410,-0.366,6.165
24,92,-0.140,-0.710,-0.741,-27.832,3.479,9.460
24,93,-0.146,-0.711,-0.747,-20.813,7.812,12.695
24,94,-0.150,-0.711,-0.754,-15.320,11.230,15.503
24,95,-0.152,-0.703,-0.755,-11.963,13.977,17.029
24,96,-0.151,-0.696,-0.755,-9.583,14.954,17.151
24,97,-0.147,-0.693,-0.758,-8.362,14.404,16.052
24,98,-0.142,-0.693,-0.762,-9.583,12.939,14.099
24,99,-0.136,-0.693,-0.765,-13.489,11.292,12.329
24,100,-0.131,-0.694,-0.767,-17.273,10.193,10.254
24,101,-0.127,-0.693,-0.766,-18.433,9.338,8.362
24,102,-0.120,-0.691,-0.764,-15.747,8.789,7.019
24,103,-0.115,-0.691,-0.764,-10.437,8.545,6.653
24,104,-0.111,-0.693,-0.768,-5.737,8.362,6.775
24,105,-0.107,-0.692,-0.770,-2.075,8.057,7.019
24,106,-0.107,-0.692,-0.769,1.160,7.141,6.287
24,107,-0.105,-0.689,-0.768,5.188,5.127,4.639
24,108,-0.104,-0.690,-0.768,8.240,2.380,2.380
24,109,-0.103,-0.692,-0.769,8.911,0.000,0.305
24,110,-0.103,-0.696,-0.767,6.958,-1.587,-1.526
24,111,-0.106,-0.697,-0.765,4.028,-3.296,-2.869
24,112,-0.110,-0.699,-0.760,3.967,-4.761,-4.028
24,113,-0.117,-0.701,-0.758,7.812,-5.737,-4.517
24,114,-0.125,-0.702,-0.754,13.123,-5.737,-4.150
26,0,0.026,0.116,0.027,-12.878,-5.615,8.545
26,1,-0.065,0.064,0.000,95.154,27.100,-17.883
26,2,-0.311,-1.526,-1.926,216.858,64.270,-41.138
26,3,-0.507,-3.451,-3.858,-195.679,-8.240,42.358
26,4,-0.754,-3.146,-2.053,-750.854,-108.765,103.516
26,5,-0.672,-2.972,-1.733,-195.374,-199.158,35.400
26,6,-0.556,-1.986,-1.560,422.546,-293.030,59.021
26,7,-0.499,-2.446,-2.365,316.650,-332.336,216.003
26,8,0.109,-0.686,-1.228,-314.697,-215.271,398.071
26,9,-0.083,0.572,0.211,-675.598,-17.151,223.267
26,10,-0.061,0.358,0.365,-447.327,-72.449,-24.719
26,11,-0.209,0.368,0.274,-299.805,-127.075,54.199
26,12,-0.145,0.533,0.300,-277.039,-130.371,266.052
26,13,0.035,0.724,0.581,-87.158,37.231,270.996
26,14,0.116,0.525,0.426,269.409,137.390,156.982
26,15,-0.123,0.233,0.131,561.279,89.722,14.771
26,16,-0.070,0.065,0.180,570.435,61.829,68.787
26,17,-0.025,0.161,0.284,458.069,63.049,212.280
26,18,0.043,0.242,0.271,456.482,95.581,261.414
26,19,-0.028,0.206,0.159,572.327,149.536,203.613
26,20,-0.016,0.132,0.075,675.964,174.866,151.672
26,21,0.005,0.082,0.020,696.228,168.274,156.250
26,22,0.046,0.019,-0.036,669.983,141.235,144.836
26,23,0.049,-0.135,-0.160,602.600,126.160,107.605
26,24,0.099,-0.265,-0.289,414.185,162.170,91.431
26,25,0.160,-0.234,-0.352,93.445,230.408,108.154
26,26,0.200,-0.125,-0.399,-247.314,296.509,91.064
26,27,0.237,-0.115,-0.596,-521.179,342.346,-3.418
26,28,0.258,-0.218,-0.950,-777.954,370.911,-141.785
26,29,0.294,-0.617,-1.734,-1096.008,370.789,-295.044
26,30,0.093,-1.913,-3.078,-1497.864,257.568,-425.842
26,31,-0.763,-4.000,-3.586,-1723.694,-58.350,-391.418
26,32,-0.570,-2.954,-1.568,-1019.836,-440.308,-69.397
26,33,-0.107,-1.291,-0.958,8.118,-492.981,137.024
26,34,-0.056,-0.912,-0.823,235.962,-282.715,181.458
26,35,-0.090,-0.318,-0.392,168.945,2.991,205.322
26,36,-0.057,-0.002,-0.192,288.940,265.503,165.894
26,37,-0.060,-0.284,-0.624,616.882,397.156,67.810
26,38,-0.103,-0.963,-1.487,866.394,306.519,8.240
26,39,-0.088,-0.879,-1.322,747.192,96.375,11.475
26,40,-0.082,-0.403,-0.616,424.438,-50.720,9.338
26,41,-0.137,-0.315,-0.452,217.896,-82.397,-16.113
26,42,-0.205,-0.397,-0.584,44.128,-96.252,-15.808
26,43,-0.276,-0.402,-0.692,-178.101,-132.568,3.052
26,44,-0.276,-0.400,-0.741,-373.352,-150.085,-12.817
26,45,-0.298,-0.719,-1.059,-441.772,-132.019,-85.693
26,46,-0.478,-1.193,-1.417,-455.933,-113.342,-169.983
26,47,-0.530,-1.101,-1.044,-471.985,-146.667,-195.068
26,48,-0.413,-0.640,-0.516,-323.059,-178.894,-170.654
26,49,-0.357,-0.468,-0.379,-87.585,-148.193,-125.183
26,50,-0.391,-0.521,-0.446,93.140,-77.454,-57.922
26,51,-0.374,-0.511,-0.491,223.633,-14.343,12.207
26,52,-0.324,-0.582,-0.612,333.862,24.780,52.612
26,53,-0.385,-1.021,-1.073,404.419,40.100,52.490
26,54,-0.340,-1.032,-1.088,354.919,26.917,30.396
26,55,-0.219,-0.683,-0.735,236.023,14.893,-13.184
26,56,-0.209,-0.576,-0.630,157.776,16.785,-63.843
26,57,-0.205,-0.568,-0.616,79.651,17.822,-82.886
26,58,-0.181,-0.588,-0.633,-17.151,18.738,-72.754
26,59,-0.170,-0.702,-0.732,-102.478,21.790,-56.458
26,60,-0.152,-0.858,-0.836,-148.926,16.968,-47.852
26,61,-0.112,-0.921,-0.837,-137.390,-0.793,-51.453
26,62,-0.061,-0.892,-0.758,-78.064,-21.484,-58.167
26,63,-0.020,-0.860,-0.699,-9.155,-31.311,-48.035
26,64,0.030,-0.825,-0.658,36.560,-24.231,-17.517
26,65,0.076,-0.796,-0.640,60.669,-0.549,14.648
26,66,0.107,-0.775,-0.635,75.073,28.381,37.109
26,67,0.119,-0.763,-0.651,90.576,49.438,44.922
26,68,0.104,-0.795,-0.718,104.004,55.847,39.307
26,69,0.079,-0.810,-0.764,86.426,47.485,29.968
26,70,0.052,-0.774,-0.744,31.738,30.701,21.790
26,71,0.013,-0.733,-0.705,-30.640,11.841,13.672
26,72,-0.034,-0.721,-0.689,-74.951,-3.784,7.080
26,73,-0.079,-0.730,-0.691,-97.412,-14.343,4.578
26,74,-0.119,-0.762,-0.712,-105.530,-17.517,5.737
26,75,-0.150,-0.795,-0.736,-106.201,-14.526,9.338
26,76,-0.179,-0.797,-0.733,-99.915,-8.423,14.404
26,77,-0.197,-0.766,-0.706,-81.299,-1.709,19.897
26,78,-0.210,-0.729,-0.681,-50.903,5.249,24.902
26,79,-0.215,-0.707,-0.681,-22.522,12.634,30.273
26,80,-0.222,-0.713,-0.709,-7.874,20.996,36.011
26,81,-0.229,-0.734,-0.750,-9.583,29.236,40.405
26,82,-0.228,-0.734,-0.768,-21.667,33.447,40.283
26,83,-0.220,-0.716,-0.767,-31.860,31.494,34.668
26,84,-0.208,-0.696,-0.763,-35.889,25.452,25.330
26,85,-0.197,-0.691,-0.769,-39.307,18.860,17.090
26,86,-0.182,-0.693,-0.776,-49.438,15.442,12.573
26,87,-0.164,-0.698,-0.782,-62.927,16.052,11.108
26,88,-0.148,-0.700,-0.780,-68.420,18.433,10.132
26,89,-0.133,-0.701,-0.778,-59.082,19.653,9.399
26,90,-0.122,-0.698,-0.777,-39.246,18.982,8.728
26,91,-0.117,-0.693,-0.779,-20.081,18.982,8.545
26,92,-0.111,-0.687,-0.780,-9.705,20.691,9.521
26,93,-0.104,-0.684,-0.781,-7.568,22.583,9.949
26,94,-0.097,-0.682,-0.784,-8.667,22.461,8.545
26,95,-0.090,-0.680,-0.785,-8.118,18.433,4.456
26,96,-0.085,-0.677,-0.781,-5.615,11.108,-0.732
26,97,-0.082,-0.676,-0.779,-4.761,3.418,-5.188
26,98,-0.078,-0.679,-0.777,-7.385,-1.526,-8.423
26,99,-0.073,-0.683,-0.775,-10.620,-3.662,-9.827
26,100,-0.070,-0.687,-0.775,-8.850,-4.211,-9.888
26,101,-0.070,-0.689,-0.774,-0.793,-4.883,-8.850
26,102,-0.072,-0.692,-0.771,10.925,-6.104,-7.690
26,103,-0.079,-0.692,-0.770,20.935,-7.324,-5.920
26,104,-0.088,-0.692,-0.764,26.123,-7.935,-4.089
26,105,-0.097,-0.691,-0.761,27.344,-8.606,-3.296
26,106,-0.107,-0.696,-0.762,28.198,-10.010,-3.113
26,107,-0.114,-0.703,-0.762,29.602,-11.963,-3.174
26,108,-0.123,-0.708,-0.759,30.884,-13.733,-3.784
26,109,-0.130,-0.711,-0.754,30.579,-13.794,-3.845
26,110,-0.138,-0.716,-0.750,30.212,-12.390,-2.686
26,111,-0.145,-0.718,-0.744,31.250,-9.888,-1.282
26,112,-0.150,-0.722,-0.740,35.034,-7.324,0.977
26,113,-0.154,-0.728,-0.739,40.649,-4.578,3.113
26,114,-0.158,-0.732,-0.737,45.349,-2.319,5.005
29,0,-0.002,0.046,-0.038,2.686,0.610,4.700
29,1,-0.170,-0.482,-0.545,93.262,31.921,-18.066
29,2,-0.378,-2.718,-2.962,40.649,32.104,-7.019
29,3,-0.123,-2.291,-1.911,-437.317,-43.457,57.190
29,4,-0.129,-3.334,-2.004,-320.068,-79.407,12.634
29,5,0.218,-4.000,-4.000,77.026,-183.228,68.604
29,6,0.055,-0.062,-1.206,-1002.686,-296.509,216.675
29,7,0.014,0.932,0.154,-1577.209,-273.376,157.837
29,8,-0.009,0.866,0.335,-1034.302,-261.047,82.703
29,9,-0.087,0.637,0.250,-535.583,-257.751,51.697
29,10,-0.121,0.421,0.050,-206.116,-234.924,61.096
29,11,-0.127,0.377,-0.032,-68.848,-171.448,90.027
29,12,-0.792,3.952,-1.013,-7.690,-52.490,161.499
29,13,-0.044,0.931,0.148,472.107,180.664,402.771
29,14,-0.043,0.681,0.048,840.759,211.792,441.833
29,15,0.094,0.682,0.048,1066.467,168.823,440.552
29,16,0.116,0.602,-0.071,1295.532,59.998,379.822
29,17,0.085,0.398,-0.215,1430.481,-52.002,331.848
29,18,-0.011,0.084,-0.321,1434.753,-92.224,257.324
29,19,-0.090,-0.119,-0.309,1261.353,-59.387,227.600
29,20,-0.072,-0.197,-0.293,999.268,4.700,244.507
29,21,-0.027,-0.216,-0.254,700.012,67.261,268.921
29,22,-0.016,-0.189,-0.220,393.860,134.705,263.489
29,23,-0.002,-0.170,-0.297,123.352,212.646,223.633
29,24,0.005,-0.183,-0.459,-140.991,311.646,149.353
29,25,0.013,-0.230,-0.731,-438.171,418.640,49.927
29,26,-0.001,-0.380,-1.263,-783.936,505.798,-75.378
29,27,-0.118,-0.812,-2.129,-1220.215,525.024,-218.323
29,28,-0.766,-2.106,-3.241,-1736.511,418.091,-354.065
29,29,-2.444,-4.000,-3.308,-1906.616,130.981,-385.193
29,30,-1.531,-2.754,-1.301,-967.468,-281.616,-159.363
29,31,-0.522,-1.051,-0.701,180.176,-404.846,85.632
29,32,-0.078,-0.714,-0.546,368.225,-217.407,209.595
29,33,0.004,-0.331,-0.320,255.066,53.284,283.936
29,34,0.019,0.123,-0.052,221.191,335.449,291.260
29,35,0.196,0.305,0.069,389.648,517.517,221.802
29,36,0.192,-0.090,-0.592,731.995,501.404,79.224
29,37,0.040,-1.123,-1.909,884.216,368.164,-47.241
29,38,0.083,-1.094,-1.757,410.522,219.666,-100.647
29,39,0.090,-0.542,-0.965,-270.508,90.637,-131.592
29,40,0.103,-0.595,-0.983,-583.557,-11.475,-170.471
29,41,0.114,-0.697,-1.022,-729.126,-116.943,-181.030
29,42,0.122,-0.670,-0.772,-771.973,-194.092,-177.246
29,43,0.095,-0.747,-0.590,-628.174,-210.144,-195.496
29,44,0.082,-0.819,-0.484,-356.201,-182.983,-201.111
29,45,0.060,-0.816,-0.495,-63.660,-128.418,-152.283
29,46,0.082,-0.773,-0.582,149.963,-64.941,-70.679
29,47,0.162,-0.896,-0.753,250.610,-6.714,-10.864
29,48,0.168,-0.635,-0.611,301.514,17.334,14.832
29,49,0.165,-0.639,-0.707,351.746,6.409,6.042
29,50,0.133,-0.777,-0.915,353.149,-19.958,-26.733
29,51,0.068,-0.780,-0.966,232.788,-44.678,-58.411
29,52,0.034,-0.695,-0.894,18.250,-60.974,-75.439
29,53,0.011,-0.633,-0.836,-199.585,-66.223,-85.327
29,54,-0.032,-0.599,-0.767,-339.172,-70.618,-94.849
29,55,-0.090,-0.621,-0.712,-373.657,-81.726,-97.351
29,56,-0.147,-0.677,-0.692,-316.528,-91.370,-83.618
29,57,-0.181,-0.750,-0.722,-211.670,-86.853,-50.476
29,58,-0.186,-0.788,-0.759,-103.149,-63.049,-5.676
29,59,-0.185,-0.736,-0.735,-12.390,-24.353,39.063
29,60,-0.187,-0.669,-0.706,64.148,16.174,75.439
29,61,-0.191,-0.655,-0.737,131.470,45.471,100.403
29,62,-0.201,-0.678,-0.802,171.387,57.678,115.417
29,63,-0.213,-0.709,-0.870,168.030,57.556,122.192
29,64,-0.227,-0.708,-0.883,118.896,51.575,121.094
29,65,-0.249,-0.681,-0.857,49.683,46.021,112.122
29,66,-0.272,-0.627,-0.789,-13.550,43.884,98.755
29,67,-0.292,-0.595,-0.740,-45.471,46.265,85.571
29,68,-0.309,-0.601,-0.725,-45.715,50.903,77.881
29,69,-0.314,-0.642,-0.748,-28.442,56.030,78.430
29,70,-0.305,-0.679,-0.767,-2.747,60.791,83.496
29,71,-0.281,-0.686,-0.754,30.823,63.477,87.769
29,72,-0.254,-0.678,-0.737,74.158,65.247,86.914
29,73,-0.231,-0.688,-0.747,117.126,68.787,80.505
29,74,-0.201,-0.711,-0.774,137.817,73.547,72.754
29,75,-0.164,-0.725,-0.794,125.183,76.477,65.369
29,76,-0.132,-0.725,-0.797,92.896,73.975,53.955
29,77,-0.104,-0.711,-0.778,62.988,63.232,35.828
29,78,-0.088,-0.699,-0.760,49.133,45.654,14.099
29,79,-0.075,-0.703,-0.755,46.204,25.940,-5.554
29,80,-0.061,-0.724,-0.766,40.466,10.071,-19.531
29,81,-0.040,-0.745,-0.775,26.978,-0.244,-27.405
29,82,-0.021,-0.753,-0.768,14.160,-8.179,-33.691
29,83,-0.006,-0.750,-0.750,14.404,-17.700,-42.114
29,84,0.000,-0.743,-0.732,28.748,-29.541,-52.124
29,85,-0.004,-0.747,-0.729,46.509,-41.321,-60.181
29,86,-0.014,-0.755,-0.733,52.979,-50.049,-63.843
29,87,-0.029,-0.760,-0.733,43.518,-55.176,-64.026
29,88,-0.049,-0.755,-0.725,28.992,-58.289,-64.148
29,89,-0.073,-0.749,-0.719,19.958,-60.608,-67.322
29,90,-0.102,-0.746,-0.717,16.479,-63.660,-72.021
29,91,-0.127,-0.745,-0.720,10.681,-66.467,-73.853
29,92,-0.147,-0.744,-0.719,-1.770,-67.322,-71.899
29,93,-0.162,-0.739,-0.713,-17.700,-65.063,-67.261
29,94,-0.176,-0.736,-0.707,-30.090,-60.181,-60.913
29,95,-0.187,-0.735,-0.704,-34.485,-54.016,-54.199
29,96,-0.196,-0.738,-0.703,-32.654,-46.326,-46.204
29,97,-0.204,-0.738,-0.705,-31.067,-36.316,-36.499
29,98,-0.208,-0.737,-0.708,-31.250,-24.109,-24.719
29,99,-0.206,-0.731,-0.705,-31.494,-10.498,-12.695
29,100,-0.201,-0.724,-0.708,-28.137,2.441,-1.282
29,101,-0.192,-0.723,-0.717,-21.667,14.282,9.705
29,102,-0.177,-0.723,-0.728,-17.151,23.865,20.508
29,103,-0.165,-0.724,-0.740,-17.456,31.677,30.029
29,104,-0.151,-0.723,-0.747,-21.606,38.269,37.903
29,105,-0.138,-0.719,-0.751,-27.588,44.434,43.213
29,106,-0.128,-0.717,-0.755,-32.043,49.744,47.241
29,107,-0.120,-0.712,-0.757,-35.034,53.467,51.147
29,108,-0.114,-0.709,-0.759,-35.889,56.030,54.688
29,109,-0.108,-0.708,-0.763,-34.241,57.190,57.678
29,110,-0.105,-0.704,-0.767,-29.846,56.824,60.059
29,111,-0.103,-0.700,-0.770,-23.987,55.664,60.852
29,112,-0.101,-0.694,-0.773,-18.005,53.589,60.120
29,113,-0.099,-0.693,-0.779,-14.282,50.415,57.617
29,114,-0.098,-0.690,-0.783,-13.855,45.898,53.589
31,0,-0.563,-3.556,-3.527,-122.437,11.597,17.944
31,1,-0.214,-2.655,-1.707,-542.236,-84.351,80.139
31,2,0.658,-4.000,-3.398,-35.278,-131.409,31.921
31,3,1.565,-4.000,-4.000,251.160,-110.168,4.700
31,4,0.305,-0.390,-1.228,-921.082,41.321,-101.807
31,5,0.019,0.781,-0.194,-1579.407,-29.358,-35.767
31,6,0.002,0.986,0.210,-1367.981,-78.064,9.155
31,7,-0.108,0.684,0.040,-959.473,-125.244,-2.686
31,8,-0.179,0.535,-0.080,-682.678,-214.355,46.387
31,9,-0.163,0.476,-0.050,-596.436,-248.047,155.334
31,10,-0.188,0.610,0.098,-579.651,-218.750,288.391
31,11,-0.159,0.633,0.076,-434.753,-138.672,361.938
31,12,-0.090,0.596,0.070,-203.735,-52.246,376.770
31,13,-0.103,0.550,-0.004,-1.770,-38.513,376.099
31,14,-0.033,0.531,-0.077,176.514,-71.777,377.014
31,15,0.074,0.576,-0.011,327.759,-92.468,366.638
31,16,0.069,0.489,-0.076,454.102,-108.093,307.495
31,17,-0.000,0.462,-0.095,536.621,-117.310,244.446
31,18,-0.033,0.351,-0.106,602.966,-110.352,198.425
31,19,-0.127,0.263,-0.126,645.020,-86.365,165.771
31,20,-0.124,0.218,-0.181,660.522,-20.996,150.085
31,21,-0.149,0.206,-0.156,649.963,62.561,135.681
31,22,-0.153,0.204,-0.149,653.015,152.222,116.455
31,23,-0.162,0.158,-0.251,681.641,234.009,88.379
31,24,-0.199,0.086,-0.334,692.932,299.561,53.345
31,25,-0.238,-0.060,-0.506,664.978,359.741,18.433
31,26,-0.277,-0.326,-0.835,553.955,423.950,-5.676
31,27,-0.311,-0.705,-1.288,286.316,481.079,-20.996
31,28,-0.584,-1.316,-2.003,-133.789,492.615,-46.448
31,29,-1.558,-3.320,-3.762,-617.249,403.198,-81.299
31,30,-2.494,-4.000,-3.997,-950.439,123.291,-31.616
31,31,-1.397,-2.218,-1.619,-694.519,-202.087,107.300
31,32,-0.650,-0.697,-0.608,-92.712,-219.788,123.169
31,33,-0.335,-0.365,-0.434,197.998,17.090,143.127
31,34,-0.245,-0.099,-0.313,252.197,336.609,210.449
31,35,-0.242,0.044,-0.293,338.684,630.066,230.591
31,36,-0.158,-0.070,-0.514,529.541,802.979,206.055
31,37,-0.074,-0.504,-1.096,706.421,754.150,181.946
31,38,-0.074,-1.112,-1.856,667.725,528.503,164.062
31,39,-0.037,-0.901,-1.434,302.490,275.208,125.305
31,40,-0.031,-0.682,-1.025,-59.082,139.404,45.288
31,41,-0.047,-0.879,-1.208,-253.723,78.613,-21.851
31,42,0.010,-1.005,-1.372,-471.924,24.475,-44.495
31,43,0.190,-1.160,-1.399,-655.151,3.235,-78.369
31,44,0.349,-1.379,-1.260,-621.704,20.691,-171.509
31,45,0.323,-1.379,-0.980,-381.836,21.729,-246.887
31,46,0.312,-1.171,-0.760,-65.247,-5.615,-221.619
31,47,0.347,-1.036,-0.771,198.853,-8.789,-146.912
31,48,0.391,-0.917,-0.777,334.595,24.780,-88.623
31,49,0.386,-0.723,-0.678,353.210,56.519,-54.993
31,50,0.389,-0.535,-0.541,320.801,50.598,-43.579
31,51,0.403,-0.518,-0.563,286.926,10.681,-61.890
31,52,0.411,-0.644,-0.712,235.229,-42.847,-108.521
31,53,0.397,-0.726,-0.779,120.422,-89.172,-163.696
31,54,0.346,-0.719,-0.720,-30.090,-126.099,-204.956
31,55,0.299,-0.687,-0.629,-139.526,-162.292,-218.933
31,56,0.269,-0.664,-0.546,-179.077,-189.331,-215.027
31,57,0.255,-0.689,-0.525,-153.625,-198.975,-206.848
31,58,0.243,-0.751,-0.546,-90.515,-192.688,-195.984
31,59,0.227,-0.790,-0.563,-21.667,-180.664,-177.612
31,60,0.198,-0.771,-0.557,44.739,-170.471,-152.100
31,61,0.170,-0.710,-0.537,101.501,-160.828,-125.305
31,62,0.153,-0.682,-0.557,128.845,-148.315,-105.469
31,63,0.143,-0.716,-0.626,109.070,-134.705,-95.337
31,64,0.132,-0.792,-0.726,39.001,-125.488,-91.370
31,65,0.108,-0.848,-0.795,-65.247,-122.559,-88.806
31,66,0.067,-0.859,-0.805,-161.621,-122.681,-83.130
31,67,0.007,-0.867,-0.799,-219.727,-117.981,-71.472
31,68,-0.062,-0.891,-0.813,-238.770,-105.103,-48.828
31,69,-0.137,-0.919,-0.842,-242.798,-81.909,-13.428
31,70,-0.215,-0.951,-0.880,-241.333,-47.180,32.532
31,71,-0.291,-0.983,-0.918,-225.891,-5.371,81.299
31,72,-0.371,-1.001,-0.945,-189.087,35.950,122.498
31,73,-0.442,-1.003,-0.964,-128.723,67.688,153.137
31,74,-0.486,-0.957,-0.940,-61.768,85.388,175.720
31,75,-0.502,-0.869,-0.882,-4.272,94.910,194.458
31,76,-0.493,-0.777,-0.820,40.405,104.004,211.548
31,77,-0.468,-0.664,-0.730,68.970,114.563,227.783
31,78,-0.444,-0.587,-0.672,95.459,125.061,240.662
31,79,-0.429,-0.554,-0.652,124.817,133.301,247.681
31,80,-0.422,-0.552,-0.661,150.757,135.803,247.620
31,81,-0.426,-0.590,-0.708,169.312,132.141,241.699
31,82,-0.426,-0.615,-0.732,168.030,123.962,231.445
31,83,-0.417,-0.624,-0.746,149.292,115.784,216.919
31,84,-0.401,-0.603,-0.726,117.126,108.826,197.571
31,85,-0.381,-0.581,-0.702,81.543,100.952,174.805
31,86,-0.359,-0.558,-0.676,45.471,93.079,149.963
31,87,-0.344,-0.562,-0.678,16.235,85.327,124.207
31,88,-0.331,-0.593,-0.701,-9.827,78.247,98.877
31,89,-0.317,-0.625,-0.729,-32.593,73.059,73.730
31,90,-0.297,-0.643,-0.744,-48.096,68.237,48.645
31,91,-0.273,-0.648,-0.749,-51.575,61.768,24.109
31,92,-0.248,-0.652,-0.758,-44.006,53.589,0.488
31,93,-0.223,-0.661,-0.774,-32.593,44.434,-21.362
31,94,-0.193,-0.670,-0.793,-24.780,34.851,-42.725
31,95,-0.162,-0.680,-0.811,-22.644,24.597,-64.575
31,96,-0.130,-0.691,-0.828,-25.330,13.245,-87.891
31,97,-0.101,-0.703,-0.844,-32.837,0.549,-112.732
31,98,-0.072,-0.722,-0.859,-44.006,-13.733,-137.146
31,99,-0.043,-0.741,-0.866,-56.213,-29.358,-159.729
31,100,-0.017,-0.768,-0.875,-63.538,-45.959,-177.734
31,101,0.010,-0.781,-0.859,-66.589,-62.500,-189.758
31,102,0.038,-0.799,-0.845,-58.716,-75.806,-196.777
31,103,0.058,-0.817,-0.826,-40.222,-86.853,-198.608
31,104,0.075,-0.820,-0.798,-10.681,-95.764,-193.970
31,105,0.091,-0.822,-0.776,25.818,-101.196,-183.960
31,106,0.100,-0.814,-0.756,64.880,-102.722,-170.837
31,107,0.109,-0.798,-0.736,96.191,-101.135,-155.945
31,108,0.110,-0.775,-0.717,114.014,-97.290,-142.151
31,109,0.111,-0.754,-0.701,116.882,-92.407,-130.371
31,110,0.109,-0.744,-0.689,104.553,-88.135,-121.094
31,111,0.103,-0.741,-0.684,79.956,-84.778,-112.549
31,112,0.093,-0.747,-0.686,49.133,-82.520,-102.661
